package,category,first_version,last_version
paeg1aprobe,annotation,108,
pageRank,bioc,312,
paircompviz,bioc,213,
pairedGSEA,bioc,317,
pairkat,bioc,314,
pairseqsim,bioc,108,109
pamr,bioc,108,208
pandaR,bioc,301,
panelcn.mops,bioc,306,
panp,bioc,108,
parathyroid,experiment,212,300
parathyroidSE,experiment,212,
pareg,bioc,315,
parglms,bioc,301,
parody,bioc,203,
partCNV,bioc,318,
pasilla,experiment,209,
pasillaBamSubset,experiment,209,
pathRender,bioc,108,
pathVar,bioc,302,317
pathifier,bioc,213,
pathlinkR,bioc,319,
pathprint,bioc,305,311
pathprintGEOData,experiment,305,312
pathview,bioc,212,
pathwayPCA,bioc,309,
paxtoolsr,bioc,300,
pbcmc,bioc,303,307
pcaExplorer,bioc,303,
pcaGoPromoter,bioc,210,310
pcaGoPromoter.Hs.hg19,experiment,209,312
pcaGoPromoter.Mm.mm9,experiment,209,312
pcaGoPromoter.Rn.rn4,experiment,209,312
pcaMethods,bioc,109,
pcot2,bioc,109,312
pcxn,bioc,306,319
pcxnData,experiment,306,319
pd.081229.hg18.promoter.medip.hx1,annotation,206,
pd.2006.07.18.hg18.refseq.promoter,annotation,206,
pd.2006.07.18.mm8.refseq.promoter,annotation,206,
pd.2006.10.31.rn34.refseq.promoter,annotation,206,
pd.ag,annotation,208,
pd.aragene.1.0.st,annotation,210,
pd.aragene.1.1.st,annotation,210,
pd.atdschip.tiling,experiment,211,
pd.ath1.121501,annotation,209,
pd.barley1,annotation,208,
pd.bovgene.1.0.st,annotation,211,
pd.bovgene.1.1.st,annotation,210,
pd.bovine,annotation,208,
pd.bsubtilis,annotation,208,
pd.cangene.1.0.st,annotation,211,
pd.cangene.1.1.st,annotation,210,
pd.canine,annotation,208,
pd.canine.2,annotation,208,
pd.celegans,annotation,208,
pd.charm.hg18.example,annotation,206,
pd.chicken,annotation,208,
pd.chigene.1.0.st,annotation,300,
pd.chigene.1.1.st,annotation,300,
pd.chogene.2.0.st,annotation,300,
pd.chogene.2.1.st,annotation,300,
pd.citrus,annotation,208,
pd.clariom.d.human,annotation,304,
pd.clariom.s.human,annotation,304,
pd.clariom.s.human.ht,annotation,304,
pd.clariom.s.mouse,annotation,304,
pd.clariom.s.mouse.ht,annotation,304,
pd.clariom.s.rat,annotation,304,
pd.clariom.s.rat.ht,annotation,304,
pd.cotton,annotation,208,
pd.cyngene.1.0.st,annotation,211,
pd.cyngene.1.1.st,annotation,211,
pd.cyrgene.1.0.st,annotation,211,
pd.cyrgene.1.1.st,annotation,210,
pd.cytogenetics.array,annotation,206,
pd.drogene.1.0.st,annotation,300,
pd.drogene.1.1.st,annotation,300,
pd.drosgenome1,annotation,208,
pd.drosophila.2,annotation,208,
pd.e.coli.2,annotation,208,
pd.ecoli,annotation,208,
pd.ecoli.asv2,annotation,208,
pd.elegene.1.0.st,annotation,300,
pd.elegene.1.1.st,annotation,300,
pd.equgene.1.0.st,annotation,210,
pd.equgene.1.1.st,annotation,210,
pd.feinberg.hg18.me.hx1,annotation,206,
pd.feinberg.mm8.me.hx1,annotation,206,
pd.felgene.1.0.st,annotation,211,
pd.felgene.1.1.st,annotation,210,
pd.fingene.1.0.st,annotation,300,
pd.fingene.1.1.st,annotation,300,
pd.genomewidesnp.5,annotation,202,
pd.genomewidesnp.6,annotation,202,
pd.guigene.1.0.st,annotation,300,
pd.guigene.1.1.st,annotation,300,
pd.hc.g110,annotation,208,
pd.hg.focus,annotation,208,
pd.hg.u133.plus.2,annotation,208,
pd.hg.u133a,annotation,208,
pd.hg.u133a.2,annotation,208,
pd.hg.u133a.tag,annotation,208,
pd.hg.u133b,annotation,208,
pd.hg.u219,annotation,208,
pd.hg.u95a,annotation,206,
pd.hg.u95av2,annotation,206,
pd.hg.u95b,annotation,208,
pd.hg.u95c,annotation,208,
pd.hg.u95d,annotation,208,
pd.hg.u95e,annotation,208,
pd.hg18.60mer.expr,annotation,203,
pd.ht.hg.u133.plus.pm,annotation,206,
pd.ht.hg.u133a,annotation,208,
pd.ht.mg.430a,annotation,208,
pd.hta.2.0,annotation,300,
pd.hu6800,annotation,208,
pd.huex.1.0.st.v2,annotation,204,
pd.hugene.1.0.st.v1,annotation,204,
pd.hugene.1.1.st.v1,annotation,206,
pd.hugene.2.0.st,annotation,211,
pd.hugene.2.1.st,annotation,211,
pd.maize,annotation,208,
pd.mapping250k.nsp,annotation,200,
pd.mapping250k.sty,annotation,200,
pd.mapping50k.hind240,annotation,200,
pd.mapping50k.xba240,annotation,200,
pd.margene.1.0.st,annotation,300,
pd.margene.1.1.st,annotation,300,
pd.medgene.1.0.st,annotation,300,
pd.medgene.1.1.st,annotation,300,
pd.medicago,annotation,208,
pd.mg.u74a,annotation,208,
pd.mg.u74av2,annotation,208,
pd.mg.u74b,annotation,208,
pd.mg.u74bv2,annotation,208,
pd.mg.u74c,annotation,208,
pd.mg.u74cv2,annotation,208,
pd.mirna.1.0,annotation,208,
pd.mirna.2.0,annotation,211,
pd.mirna.3.0,annotation,211,
pd.mirna.3.1,annotation,212,
pd.mirna.4.0,annotation,300,
pd.moe430a,annotation,208,
pd.moe430b,annotation,208,
pd.moex.1.0.st.v1,annotation,204,
pd.mogene.1.0.st.v1,annotation,204,
pd.mogene.1.1.st.v1,annotation,206,
pd.mogene.2.0.st,annotation,212,
pd.mogene.2.1.st,annotation,212,
pd.mouse430.2,annotation,206,
pd.mouse430a.2,annotation,208,
pd.mta.1.0,annotation,301,
pd.mu11ksuba,annotation,208,
pd.mu11ksubb,annotation,208,
pd.nugo.hs1a520180,annotation,214,
pd.nugo.mm1a520177,annotation,214,
pd.ovigene.1.0.st,annotation,210,
pd.ovigene.1.1.st,annotation,210,
pd.pae.g1a,annotation,208,
pd.plasmodium.anopheles,annotation,208,
pd.poplar,annotation,208,
pd.porcine,annotation,208,
pd.porgene.1.0.st,annotation,210,
pd.porgene.1.1.st,annotation,210,
pd.rabgene.1.0.st,annotation,300,
pd.rabgene.1.1.st,annotation,300,
pd.rae230a,annotation,208,
pd.rae230b,annotation,208,
pd.raex.1.0.st.v1,annotation,204,
pd.ragene.1.0.st.v1,annotation,204,
pd.ragene.1.1.st.v1,annotation,206,
pd.ragene.2.0.st,annotation,212,
pd.ragene.2.1.st,annotation,212,
pd.rat230.2,annotation,208,
pd.rcngene.1.0.st,annotation,300,
pd.rcngene.1.1.st,annotation,211,
pd.rg.u34a,annotation,208,
pd.rg.u34b,annotation,208,
pd.rg.u34c,annotation,208,
pd.rhegene.1.0.st,annotation,211,
pd.rhegene.1.1.st,annotation,210,
pd.rhesus,annotation,208,
pd.rice,annotation,208,
pd.rjpgene.1.0.st,annotation,300,
pd.rjpgene.1.1.st,annotation,211,
pd.rn.u34,annotation,208,
pd.rta.1.0,annotation,301,
pd.rusgene.1.0.st,annotation,300,
pd.rusgene.1.1.st,annotation,300,
pd.s.aureus,annotation,208,
pd.soybean,annotation,208,
pd.soygene.1.0.st,annotation,300,
pd.soygene.1.1.st,annotation,210,
pd.sugar.cane,annotation,208,
pd.tomato,annotation,208,
pd.u133.x3p,annotation,208,
pd.vitis.vinifera,annotation,208,
pd.wheat,annotation,208,
pd.x.laevis.2,annotation,208,
pd.x.tropicalis,annotation,208,
pd.xenopus.laevis,annotation,208,
pd.yeast.2,annotation,208,
pd.yg.s98,annotation,208,
pd.zebgene.1.0.st,annotation,211,
pd.zebgene.1.1.st,annotation,210,
pd.zebrafish,annotation,208,
pdInfoBuilder,bioc,200,
pdmclass,bioc,108,306
peakPantheR,bioc,310,
peco,bioc,311,
pedbarrayv10,annotation,200,202
pedbarrayv10.db,annotation,201,
pedbarrayv9,annotation,200,202
pedbarrayv9.db,annotation,201,
pengls,bioc,314,
pepDat,experiment,300,
pepStat,bioc,300,
pepXMLTab,bioc,300,
periodicDNA,bioc,312,
perturbatr,bioc,307,313
pfahomology,annotation,108,202
pfamAnalyzeR,bioc,317,
pgUtils,bioc,108,213
pgca,bioc,305,
pgxRpi,bioc,319,
phantasus,bioc,307,
phantasusLite,bioc,318,
phastCons100way.UCSC.hg19,annotation,214,
phastCons100way.UCSC.hg38,annotation,302,
phastCons30way.UCSC.hg38,annotation,311,
phastCons35way.UCSC.mm39,annotation,316,
phastCons7way.UCSC.hg38,annotation,301,
phemd,bioc,309,318
phenoDist,bioc,208,307
phenoTest,bioc,208,
phenomis,bioc,316,
phenopath,bioc,306,
philr,bioc,304,
phosphonormalizer,bioc,305,
phyloP35way.UCSC.mm39,annotation,316,
phyloseq,bioc,210,
piano,bioc,212,
pickgene,bioc,108,
pig.db0,annotation,203,
pint,bioc,206,310
pipeComp,bioc,312,
pipeFrame,bioc,309,
pkgDepTools,bioc,109,316
planet,bioc,313,
planttfhunter,bioc,317,
plasFIA,experiment,304,316
plasmodiumanophelescdf,annotation,108,
plasmodiumanophelesprobe,annotation,108,
plasmut,bioc,318,
plateCore,bioc,205,309
plethy,bioc,213,316
plgem,bioc,108,
plier,bioc,108,
plotGrouper,bioc,308,
plotgardener,bioc,314,
plotgardenerData,experiment,314,
plrs,bioc,212,311
plw,bioc,202,311
plyinteractions,bioc,318,
plyranges,bioc,307,
pmm,bioc,301,
pmp,bioc,311,
podkat,bioc,301,
pogos,bioc,307,
polyester,bioc,300,319
poplarcdf,annotation,108,
poplarprobe,annotation,108,
porcine.db,annotation,207,
porcinecdf,annotation,108,
porcineprobe,annotation,108,
powerTCR,bioc,307,
ppcseq,bioc,313,
ppiData,experiment,109,315
ppiStats,bioc,109,315
pqsfinder,bioc,303,
prada,bioc,108,311
pram,bioc,309,
prebs,bioc,212,
prebsdata,experiment,212,
preciseTAD,bioc,312,
preciseTADhub,experiment,313,
predictionet,bioc,209,314
preprocessCore,bioc,201,
primeviewcdf,annotation,210,
primeviewprobe,annotation,210,
primirTSS,bioc,308,
proActiv,bioc,312,
proBAMr,bioc,300,
proBatch,bioc,309,316
proDA,bioc,310,
proFIA,bioc,304,316
procoil,bioc,208,
profileScoreDist,bioc,303,
profileplyr,bioc,309,
progeny,bioc,306,
projectR,bioc,309,
prostateCancerCamcap,experiment,303,
prostateCancerGrasso,experiment,303,
prostateCancerStockholm,experiment,303,
prostateCancerTaylor,experiment,303,
prostateCancerVarambally,experiment,303,
prot2D,bioc,213,308
protGear,bioc,315,
proteasy,bioc,316,319
proteinProfiles,bioc,212,
proteoQC,bioc,300,310
proteomics,workflows,301,314
prt440acdf,annotation,108,108
prt440scdf,annotation,108,108
psichomics,bioc,304,
psygenet2r,bioc,303,
ptairData,experiment,313,
ptairMS,bioc,313,
ptrhomology,annotation,108,202
pulsedSilac,bioc,310,315
puma,bioc,200,
pumadata,experiment,200,
pvac,bioc,208,
pvca,bioc,212,
pwOmics,bioc,301,319
pwalign,bioc,319,
pwrEWAS,bioc,310,317
pwrEWAS.data,experiment,310,317
qPLEXanalyzer,bioc,308,
qPLEXdata,experiment,308,
qckitfastq,bioc,309,
qcmetrics,bioc,213,
qmtools,bioc,315,
qpcrNorm,bioc,204,
qpgraph,bioc,204,
qrqc,bioc,208,316
qsea,bioc,304,
qsmooth,bioc,309,
qsvaR,bioc,315,
quantiseqr,bioc,313,
quantro,bioc,300,
quantsmooth,bioc,109,
qusage,bioc,213,
qvalue,bioc,108,
r10kcod,annotation,108,202
r10kcod.db,annotation,202,
r3Cseq,bioc,209,
rBLAST,bioc,319,
rBiopaxParser,bioc,212,
rCGH,bioc,302,
rDGIdb,bioc,304,
rGADEM,bioc,206,
rGREAT,bioc,301,
rGenomeTracks,bioc,314,
rGenomeTracksData,annotation,314,
rHVDM,bioc,200,309
rMAT,bioc,204,309
rRDP,bioc,300,
rRDPData,experiment,300,
rSFFreader,bioc,211,309
rSWeeP,bioc,311,
rScudo,bioc,309,
rTANDEM,bioc,212,311
rTRM,bioc,213,
rTRMui,bioc,213,
rWikiPathways,bioc,307,
rae230a,annotation,108,202
rae230a.db,annotation,201,
rae230acdf,annotation,108,
rae230aprobe,annotation,108,
rae230b,annotation,108,202
rae230b.db,annotation,201,
rae230bcdf,annotation,108,
rae230bprobe,annotation,108,
raer,bioc,318,
raerdata,experiment,318,
raex10stprobeset.db,annotation,214,
raex10sttranscriptcluster.db,annotation,214,
ragene10stprobeset.db,annotation,204,
ragene10sttranscriptcluster.db,annotation,204,
ragene10stv1.r3cdf,annotation,205,205
ragene10stv1cdf,annotation,206,
ragene10stv1probe,annotation,206,
ragene11stprobeset.db,annotation,206,
ragene11sttranscriptcluster.db,annotation,206,
ragene20stprobeset.db,annotation,212,
ragene20sttranscriptcluster.db,annotation,212,
ragene21stprobeset.db,annotation,212,
ragene21sttranscriptcluster.db,annotation,212,
rain,bioc,300,
rama,bioc,108,316
ramr,bioc,313,
ramwas,bioc,305,
randPack,bioc,209,
randRotation,bioc,311,
rat.db0,annotation,202,
rat2302,annotation,108,202
rat2302.db,annotation,201,
rat2302cdf,annotation,108,
rat2302frmavecs,annotation,309,
rat2302probe,annotation,108,
ratCHRLOC,annotation,108,
ratLLMappings,annotation,108,202
rattoxfxcdf,annotation,205,
rattoxfxprobe,annotation,205,
rawDiag,bioc,319,
rawrr,bioc,313,
rbsurv,bioc,200,
rcellminer,bioc,301,
rcellminerData,experiment,301,
reactome.db,annotation,208,
readat,bioc,304,310
reb,bioc,108,311
rebook,bioc,312,
receptLoss,bioc,311,
reconsi,bioc,311,
recount,bioc,304,
recount3,bioc,312,
recountWorkflow,workflows,306,
recountmethylation,bioc,312,
recoup,bioc,303,
regionReport,bioc,300,
regionalpcs,bioc,318,
regioneR,bioc,301,
regioneReloaded,bioc,316,
regsplice,bioc,304,
regutools,bioc,311,
reposTools,bioc,108,108
restfulSE,bioc,306,318
restfulSEData,experiment,306,319
retrofit,bioc,317,
rexposome,bioc,306,
rfPred,bioc,213,
rfaRm,bioc,311,
rfcdmin,experiment,108,209
rflowcyt,bioc,108,208
rgoslin,bioc,315,
rgsepd,bioc,301,
rgu34a,annotation,108,202
rgu34a.db,annotation,201,
rgu34acdf,annotation,108,
rgu34aprobe,annotation,108,
rgu34b,annotation,108,202
rgu34b.db,annotation,201,
rgu34bcdf,annotation,108,
rgu34bprobe,annotation,108,
rgu34c,annotation,108,202
rgu34c.db,annotation,201,
rgu34ccdf,annotation,108,
rgu34cprobe,annotation,108,
rguatlas4k,annotation,108,202
rguatlas4k.db,annotation,201,
rgug4105a,annotation,108,202
rgug4105a.db,annotation,201,
rgug4130a,annotation,108,202
rgug4130a.db,annotation,201,
rgug4131a.db,annotation,201,
rhdf5,bioc,210,
rhdf5client,bioc,306,
rhdf5filters,bioc,311,
rhesus.db0,annotation,205,
rhesuscdf,annotation,108,
rhesusprobe,annotation,108,
rheumaticConditionWOLLBOLD,experiment,209,
ri16cod,annotation,109,202
ri16cod.db,annotation,202,
riboSeqR,bioc,300,
ribor,bioc,311,
ribosomaldatabaseproject11.5MgDb,annotation,308,313
ribosomeProfilingQC,bioc,311,
ricecdf,annotation,108,
riceprobe,annotation,108,
rifi,bioc,315,
rifiComparative,bioc,317,
rmelting,bioc,309,
rmspc,bioc,314,
rn230arnense,annotation,109,201
rn230arnense7cdf,annotation,108,108
rn230arnense7probe,annotation,108,108
rn230arnensecdf,annotation,109,201
rn230arnenseprobe,annotation,109,201
rn230arnensg,annotation,109,201
rn230arnensg7cdf,annotation,108,108
rn230arnensg7probe,annotation,108,108
rn230arnensgcdf,annotation,109,201
rn230arnensgprobe,annotation,109,201
rn230arnenst,annotation,109,201
rn230arnenst7cdf,annotation,108,108
rn230arnenst7probe,annotation,108,108
rn230arnenstcdf,annotation,109,201
rn230arnenstprobe,annotation,109,201
rn230arnentrezg,annotation,109,201
rn230arnentrezg7cdf,annotation,108,108
rn230arnentrezg7probe,annotation,108,108
rn230arnentrezgcdf,annotation,109,201
rn230arnentrezgprobe,annotation,109,201
rn230arnrefseq,annotation,109,201
rn230arnrefseq7cdf,annotation,108,108
rn230arnrefseq7probe,annotation,108,108
rn230arnrefseqcdf,annotation,109,201
rn230arnrefseqprobe,annotation,109,201
rn230arnug,annotation,109,201
rn230arnug7cdf,annotation,108,108
rn230arnug7probe,annotation,108,108
rn230arnugcdf,annotation,109,201
rn230arnugprobe,annotation,109,201
rn230brnense,annotation,109,201
rn230brnense7cdf,annotation,108,108
rn230brnense7probe,annotation,108,108
rn230brnensecdf,annotation,109,201
rn230brnenseprobe,annotation,109,201
rn230brnensg,annotation,109,201
rn230brnensg7cdf,annotation,108,108
rn230brnensg7probe,annotation,108,108
rn230brnensgcdf,annotation,109,201
rn230brnensgprobe,annotation,109,201
rn230brnenst,annotation,109,201
rn230brnenst7cdf,annotation,108,108
rn230brnenst7probe,annotation,108,108
rn230brnenstcdf,annotation,109,201
rn230brnenstprobe,annotation,109,201
rn230brnentrezg,annotation,109,201
rn230brnentrezg7cdf,annotation,108,108
rn230brnentrezg7probe,annotation,108,108
rn230brnentrezgcdf,annotation,109,201
rn230brnentrezgprobe,annotation,109,201
rn230brnrefseq,annotation,109,201
rn230brnrefseq7cdf,annotation,108,108
rn230brnrefseq7probe,annotation,108,108
rn230brnrefseqcdf,annotation,109,201
rn230brnrefseqprobe,annotation,109,201
rn230brnug,annotation,109,201
rn230brnug7cdf,annotation,108,108
rn230brnug7probe,annotation,108,108
rn230brnugcdf,annotation,109,201
rn230brnugprobe,annotation,109,201
rn230rnense,annotation,109,201
rn230rnense7cdf,annotation,108,108
rn230rnense7probe,annotation,108,108
rn230rnensecdf,annotation,109,201
rn230rnenseprobe,annotation,109,201
rn230rnensg,annotation,109,201
rn230rnensg7cdf,annotation,108,108
rn230rnensg7probe,annotation,108,108
rn230rnensgcdf,annotation,109,201
rn230rnensgprobe,annotation,109,201
rn230rnenst,annotation,109,201
rn230rnenst7cdf,annotation,108,108
rn230rnenst7probe,annotation,108,108
rn230rnenstcdf,annotation,109,201
rn230rnenstprobe,annotation,109,201
rn230rnentrezg,annotation,109,201
rn230rnentrezg7cdf,annotation,108,108
rn230rnentrezg7probe,annotation,108,108
rn230rnentrezgcdf,annotation,109,201
rn230rnentrezgprobe,annotation,109,201
rn230rnrefseq,annotation,109,201
rn230rnrefseq7cdf,annotation,108,108
rn230rnrefseq7probe,annotation,108,108
rn230rnrefseqcdf,annotation,109,201
rn230rnrefseqprobe,annotation,109,201
rn230rnug,annotation,109,201
rn230rnug7cdf,annotation,108,108
rn230rnug7probe,annotation,108,108
rn230rnugcdf,annotation,109,201
rn230rnugprobe,annotation,109,201
rn34arnense,annotation,109,201
rn34arnense7cdf,annotation,108,108
rn34arnense7probe,annotation,108,108
rn34arnensecdf,annotation,109,201
rn34arnenseprobe,annotation,109,201
rn34arnensg,annotation,109,201
rn34arnensg7cdf,annotation,108,108
rn34arnensg7probe,annotation,108,108
rn34arnensgcdf,annotation,109,201
rn34arnensgprobe,annotation,109,201
rn34arnenst,annotation,109,201
rn34arnenst7cdf,annotation,108,108
rn34arnenst7probe,annotation,108,108
rn34arnenstcdf,annotation,109,201
rn34arnenstprobe,annotation,109,201
rn34arnentrezg,annotation,109,201
rn34arnentrezg7cdf,annotation,108,108
rn34arnentrezg7probe,annotation,108,108
rn34arnentrezgcdf,annotation,109,201
rn34arnentrezgprobe,annotation,109,201
rn34arnrefseq,annotation,109,201
rn34arnrefseq7cdf,annotation,108,108
rn34arnrefseq7probe,annotation,108,108
rn34arnrefseqcdf,annotation,109,201
rn34arnrefseqprobe,annotation,109,201
rn34arnug,annotation,109,201
rn34arnug7cdf,annotation,108,108
rn34arnug7probe,annotation,108,108
rn34arnugcdf,annotation,109,201
rn34arnugprobe,annotation,109,201
rnaEditr,bioc,312,
rnaSeqMap,bioc,207,312
rnaseqDTU,workflows,308,
rnaseqGene,workflows,300,
rnaseqcomp,bioc,302,
rnex10stv1rnense,annotation,109,109
rnex10stv1rnense7cdf,annotation,108,108
rnex10stv1rnense7probe,annotation,108,108
rnex10stv1rnensecdf,annotation,109,109
rnex10stv1rnenseprobe,annotation,109,109
rnex10stv1rnensg,annotation,109,109
rnex10stv1rnensg7cdf,annotation,108,108
rnex10stv1rnensg7probe,annotation,108,108
rnex10stv1rnensgcdf,annotation,109,109
rnex10stv1rnensgprobe,annotation,109,109
rnex10stv1rnenst,annotation,109,109
rnex10stv1rnenst7cdf,annotation,108,108
rnex10stv1rnenst7probe,annotation,108,108
rnex10stv1rnenstcdf,annotation,109,109
rnex10stv1rnenstprobe,annotation,109,109
rnex10stv1rnentrezg,annotation,109,109
rnex10stv1rnentrezg7cdf,annotation,108,108
rnex10stv1rnentrezg7probe,annotation,108,108
rnex10stv1rnentrezgcdf,annotation,109,109
rnex10stv1rnentrezgprobe,annotation,109,109
rnex10stv1rnrefseq,annotation,109,109
rnex10stv1rnrefseq7cdf,annotation,108,108
rnex10stv1rnrefseq7probe,annotation,108,108
rnex10stv1rnrefseqcdf,annotation,109,109
rnex10stv1rnrefseqprobe,annotation,109,109
rnex10stv1rnug,annotation,109,109
rnex10stv1rnug7cdf,annotation,108,108
rnex10stv1rnug7probe,annotation,108,108
rnex10stv1rnugcdf,annotation,109,109
rnex10stv1rnugprobe,annotation,109,109
rnohomology,annotation,108,202
rnu34,annotation,108,202
rnu34.db,annotation,201,
rnu34cdf,annotation,108,
rnu34probe,annotation,108,
roar,bioc,214,
roastgsa,bioc,318,
rols,bioc,211,
ropls,bioc,302,
rprimer,bioc,315,
rpx,bioc,214,
rqt,bioc,305,
rqubic,bioc,209,
rrvgo,bioc,311,
rsbml,bioc,201,
rsemmed,bioc,312,
rta10probeset.db,annotation,304,
rta10transcriptcluster.db,annotation,304,
rtracklayer,bioc,202,
rtu34,annotation,108,202
rtu34.db,annotation,201,
rtu34cdf,annotation,108,
rtu34probe,annotation,108,
runibic,bioc,306,
rwgcod,annotation,108,202
rwgcod.db,annotation,202,
sRACIPE,bioc,309,
sRAP,bioc,213,311
sSNAPPY,bioc,315,
sSeq,bioc,213,
safe,bioc,108,
sagenhaft,bioc,108,
samExploreR,bioc,305,312
sampleClassifier,bioc,305,
sampleClassifierData,experiment,305,
sangeranalyseR,bioc,312,
sangerseqR,bioc,214,
sapFinder,bioc,214,312
saps,bioc,301,303
sarks,bioc,311,
saseR,bioc,319,
satuRn,bioc,313,
saureuscdf,annotation,108,
saureusprobe,annotation,108,
savR,bioc,214,317
sbgr,bioc,302,303
sc.bacello.db,annotation,204,205
sc.dbsubloc.db,annotation,204,205
scATAC.Explorer,experiment,314,
scAlign,bioc,309,316
scAnnotatR,bioc,314,
scAnnotatR.models,annotation,314,
scBFA,bioc,310,
scBubbletree,bioc,316,
scCB2,bioc,312,
scClassifR,bioc,313,314
scClassify,bioc,311,
scDD,bioc,305,
scDDboost,bioc,316,
scDataviz,bioc,312,
scDblFinder,bioc,310,
scDesign3,bioc,318,
scDotPlot,bioc,320,
scFeatureFilter,bioc,307,
scFeatures,bioc,317,
scGPS,bioc,310,
scHOT,bioc,311,
scMAGeCK,bioc,311,316
scMET,bioc,316,
scMerge,bioc,309,
scMitoMut,bioc,319,
scMultiSim,bioc,319,
scMultiome,experiment,317,
scPCA,bioc,310,
scPipe,bioc,306,
scRNAseq,experiment,304,
scRNAseqApp,bioc,317,
scReClassify,bioc,314,
scRecover,bioc,309,
scRepertoire,bioc,312,
scShapes,bioc,314,
scTGIF,bioc,310,
scTHI,bioc,311,
scTHI.data,experiment,311,
scTensor,bioc,309,
scTreeViz,bioc,314,
scaeData,experiment,319,
scanMiR,bioc,314,
scanMiRApp,bioc,314,
scanMiRData,experiment,314,
scater,bioc,303,
scatterHatch,bioc,314,
sccomp,bioc,315,
scde,bioc,303,
scds,bioc,309,
scehomology,annotation,108,202
scfind,bioc,306,311
schex,bioc,310,
scider,bioc,318,
scifer,bioc,316,
scmap,bioc,306,
scmeth,bioc,307,
scone,bioc,305,
scop.db,annotation,204,205
scoreInvHap,bioc,306,
scp,bioc,312,
scpdata,experiment,313,
scran,bioc,303,
screenCounter,bioc,317,
scruff,bioc,308,
scry,bioc,311,
scsR,bioc,214,311
scuttle,bioc,312,
scviR,bioc,317,
seahtrue,bioc,320,
sechm,bioc,313,
segmentSeq,bioc,206,
segmenter,bioc,314,
selectKSigs,bioc,311,
semisup,bioc,305,
seq.hotSPOT,bioc,317,
seq2pathway,bioc,301,
seq2pathway.data,experiment,301,
seqArchR,bioc,315,
seqArchRplus,bioc,317,
seqCAT,bioc,306,
seqCNA,bioc,213,318
seqCNA.annot,experiment,213,318
seqLogo,bioc,200,
seqPattern,bioc,301,
seqTools,bioc,300,
seqbias,bioc,208,318
seqc,experiment,300,
seqcombo,bioc,306,
seqnames.db,annotation,211,214
seqpac,workflows,317,
seqplots,bioc,300,312
seqsetvis,bioc,307,
sequencing,workflows,301,
serumStimulation,experiment,209,
sesame,bioc,308,
sesameData,experiment,308,
sevenC,bioc,307,
sevenbridges,bioc,303,
seventyGeneData,experiment,213,
shiny.gosling,bioc,319,
shinyMethyl,bioc,300,
shinyMethylData,experiment,300,
shinyTANDEM,bioc,213,312
shinyepico,bioc,313,
sigFeature,bioc,308,
sigPathway,bioc,109,316
sigaR,bioc,210,311
siggenes,bioc,108,
sights,bioc,304,
signatureSearch,bioc,310,
signatureSearchData,experiment,310,
signeR,bioc,304,
signet,bioc,307,311
signifinder,bioc,316,
sigsquared,bioc,301,
silva128.1MgDb,annotation,308,313
simPIC,bioc,319,
similaRpeak,bioc,301,
simona,bioc,318,
simpIntLists,experiment,208,
simpleSeg,bioc,316,
simpleSingleCell,workflows,303,
simpleaffy,bioc,108,312
simplifyEnrichment,bioc,312,
simulatorAPMS,bioc,108,208
simulatorZ,bioc,300,312
sincell,bioc,301,
single,bioc,315,319
singleCellTK,bioc,307,
singscore,bioc,307,
sitadela,bioc,313,
sitePath,bioc,309,
sizepower,bioc,108,
sketchR,bioc,319,
skewr,bioc,301,
slalom,bioc,306,
slingshot,bioc,308,
slinky,bioc,308,314
smartid,bioc,319,
smokingMouse,experiment,318,
smoothclust,bioc,319,
snapCGH,bioc,108,318
snapcount,bioc,311,
snifter,bioc,312,
snm,bioc,208,
snpMatrix,bioc,202,208
snpStats,bioc,208,
soGGi,bioc,301,
sojourner,bioc,310,316
soybeancdf,annotation,108,
soybeanprobe,annotation,108,
spaSim,bioc,316,
spade,bioc,210,303
sparrow,bioc,314,
sparseDOSSA,bioc,305,317
sparseMatrixStats,bioc,311,
sparsenetgls,bioc,308,
spatialDE,bioc,314,
spatialDmelxsim,experiment,314,
spatialHeatmap,bioc,312,
spatialLIBD,experiment,311,
spatzie,bioc,314,
specL,bioc,300,
speckle,bioc,317,
spicyR,bioc,311,
spicyWorkflow,workflows,317,319
spikeLI,bioc,109,
spiky,bioc,314,
spillR,bioc,319,
spkTools,bioc,204,
splatter,bioc,305,
spliceR,bioc,213,307
spliceSites,bioc,213,309
splicegear,bioc,108,310
splineTCDiffExpr,bioc,303,303
splineTimeR,bioc,303,
splots,bioc,109,
spohomology,annotation,108,202
spoon,bioc,319,
spotSegmentation,bioc,108,311
spqn,bioc,311,
spqnData,experiment,311,
squallms,bioc,320,
srnadiff,bioc,307,
ssPATHS,bioc,310,
sschomology,annotation,108,202
sscore,bioc,108,317
sscu,bioc,303,
ssize,bioc,108,
ssrch,bioc,309,
ssviz,bioc,300,
stJoincount,bioc,316,
staRank,bioc,211,319
stageR,bioc,306,
stam,bioc,108,204
standR,bioc,315,
statTarget,bioc,304,
stemHypoxia,experiment,211,
stepNorm,bioc,108,
stepwiseCM,bioc,209,305
stjudem,experiment,109,318
strandCheckR,bioc,308,
struct,bioc,311,
structToolbox,bioc,311,
subSeq,bioc,302,
sugarcanecdf,annotation,108,
sugarcaneprobe,annotation,108,
supersigs,bioc,313,
supraHex,bioc,213,
surfaltr,bioc,314,
survClust,bioc,320,
